Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
8014,88518188910,24,5,24,2,24,2025140,3531628,-2008896,32902263,-19990,2636,1965407
3362,7527534656,3,3,2,2,24,2025140,3529303,-2009543,32937002,-19990,2634,1984188
9375,8007715543,19,33,43,2,24,2025140,3527098,-2014405,32983333,-19990,2632,2002907
817,8996917221,37,5,24,2,24,2025140,3525166,-2010956,33017814,-19990,2630,2021625
4950,9687316082,9,7,7,2,24,2025140,3522990,-2009530,33069545,-19990,2628,2040360
9437,80023451510,7,13,9,2,24,2025140,3520632,-2009348,33112858,-19990,2626,2059078
7241,7706336685,8,8,38,2,24,2025140,3518875,-2013196,33139269,-19990,2624,2077860
4232,8415665085,4,40,1,2,24,2025140,3516574,-2009300,33193851,-19990,2622,2096641
71,8646952028,15,49,15,2,24,2025140,3514400,-2008218,33247457,-19990,2620,2115688
3299,83415512810,24,6,24,2,24,2025140,3512734,-2009288,33274689,-19990,2618,2134594
8338,7709832656,35,40,4,2,24,2025140,3510948,-2012711,33318238,-19990,2616,2153563
2661,8754175318,32,49,15,2,24,2025140,3509253,-2008767,33355075,-19992,2614,2172407
476,8684846844,44,24,37,2,24,2025140,3507331,-2012747,33406757,-19992,2612,2191250
1117,8136380055,48,22,12,2,24,2025140,3505354,-2009484,33452844,-19990,2610,2210110
2999,9346642208,35,45,45,2,24,2025140,3503784,-2014896,33498095,-19992,2608,2228938
9138,7561532182,48,30,47,2,24,2025140,3501863,-2010678,33540238,-19992,2606,2247953
4758,7503197451,27,14,14,2,24,2025140,3500356,-2012176,33585064,-19992,2605,2266875
2111,7815096235,13,13,9,2,24,2025140,3498678,-2013384,33626004,-19992,2603,2286000
8038,7652046581,35,4,45,2,24,2025140,3497133,-2009160,33661168,-19990,2602,2305032
4345,7139999095,22,47,22,2,24,2025140,3495378,-2013579,33710680,-19992,2600,2323985
9435,7019094794,19,33,42,2,24,2025140,3493674,-2008293,33756595,-19992,2598,2342907
9805,8057119137,33,43,19,2,24,2025140,3491976,-2011127,33801664,-19992,2596,2362016
719,9713343425,8,8,38,2,24,2025140,3490280,-2008898,33851240,-19990,2595,2381125
1671,8258871694,22,22,48,2,24,2025140,3488636,-2011965,33897420,-19990,2593,2400078
6921,8365498514,42,42,21,2,24,2025140,3487029,-2012833,33942370,-19992,2592,2419063
7788,88618628310,23,16,23,2,24,2025140,3485508,-2009850,33983231,-19992,2590,2438078
293,7925842896,23,23,11,2,24,2025140,3483883,-2012210,34037958,-19990,2588,2457172
9193,9640149625,19,21,33,2,24,2025140,3482139,-2012397,34070605,-19990,2586,2476266
9209,8459070637,19,19,42,2,24,2025140,3480518,-2011928,34125442,-19990,2585,2495360
8218,7459099244,21,21,21,2,24,2025140,3478933,-2009287,34182261,-19990,2583,2514438
2545,9466268895,45,1,45,2,24,2025140,3477235,-2008977,34227824,-19992,2582,2533438
7266,9218989244,48,12,30,2,24,2025140,3475475,-2010786,34278117,-19992,2580,2552516
9002,9827795297,34,28,41,2,24,2025140,3473537,-2009150,34321820,-19992,2578,2571578
3730,73632698710,31,38,38,2,24,2025140,3471905,-2007983,34373388,-19992,2576,2590735
6345,7261473925,14,25,14,2,24,2025140,3470009,-2008002,34439625,-19992,2574,2609813
2496,7054984805,6,24,5,2,24,2025140,3468083,-2011152,34481456,-19990,2573,2628969
4960,9913916959,25,2,3,2,24,2025140,3466329,-2008913,34530861,-19992,2571,2648266
950,9624164855,47,22,47,2,24,2025140,3464482,-2011566,34589105,-19990,2569,2667516
1683,76831926610,12,47,30,2,24,2025140,3462272,-2009447,34639632,-19990,2567,2686735
1370,7769468677,8,10,10,2,24,2025140,3460486,-2011969,34702895,-19990,2565,2706047
5050,7519656471,45,45,45,2,24,2025140,3458519,-2011812,34751790,-19992,2563,2725328
6651,8747192885,4,4,1,2,24,2025140,3456557,-2010962,34806563,-19990,2561,2744703
9450,9344251483,24,44,24,2,24,2025140,3454665,-2009262,34866437,-19990,2559,2763907
5955,7453815099,39,7,7,2,24,2025140,3452302,-2014846,34926244,-19990,2557,2783047
5574,8135277459,11,46,11,2,24,2025140,3449973,-2010963,34986875,-19990,2555,2802344
6048,7612891589,7,20,13,2,24,2025140,3447848,-2010051,35034881,-19992,2552,2821641
422,9550091511,42,42,33,2,24,2025140,3445802,-2011174,35109837,-19990,2550,2840922
2847,8588298729,49,18,17,2,24,2025140,3443609,-2012465,35178214,-19992,2548,2860407
2386,9863963914,45,35,1,2,24,2025140,3441100,-2010513,35235950,-19990,2546,2879766
7220,70709195510,17,49,18,2,24,2025140,3438760,-2012949,35305236,-19992,2543,2899141
9311,9093367034,27,3,14,2,24,2025140,3435876,-2012639,35375229,-19992,2541,2918438
472,8093239155,3,25,3,2,24,2025140,3433425,-2008686,35431447,-19990,2538,2937922
1200,9292260467,24,6,44,2,24,2025140,3430782,-2012597,35497585,-19992,2536,2957407
97,7986818638,12,48,30,2,24,2025140,3427984,-2009725,35567654,-19992,2533,2976813
614,8386582871,10,10,36,2,24,2025140,3425134,-2008162,35626322,-19990,2530,2996188
6249,8444551276,41,29,41,2,24,2025140,3421974,-2010655,35701564,-19992,2526,3015641
849,8062555588,48,47,12,2,24,2025140,3418915,-2011909,35766950,-19992,2524,3035094
6203,8579240155,22,47,47,2,24,2025140,3415553,-2010625,35850398,-19992,2520,3054578
8992,9797045141,23,16,11,2,24,2025140,3412017,-2012138,35921670,-19992,2517,3074016
3562,8972438549,46,16,16,2,24,2025140,3408382,-2013035,35986102,-19992,2514,3093532
9972,94982399810,4,4,40,2,24,2025140,3404581,-2012160,36064883,-19992,2510,3113094
4928,83221945010,24,37,24,2,24,2025140,3400937,-2012403,36122386,-19990,2506,3132641
3262,9695339337,41,41,34,2,24,2025140,3396488,-2014476,36195978,-19990,2502,3152235
2076,7920052011,40,1,35,2,24,2025140,3392021,-2006718,36289954,-19992,2497,3171766
1571,8983871558,9,7,39,2,24,2025140,3387110,-2012261,36361893,-19990,2493,3191250
2297,7459154891,24,5,37,2,24,2025140,3382025,-2007358,36432084,-19990,2488,3210703
9150,9013566671,23,23,11,2,24,2025140,3376437,-2011697,36516483,-19992,2482,3230375
9055,9206399004,17,18,17,2,24,2025140,3370641,-2012180,36595494,-19990,2476,3250032
8115,7805796959,1,45,4,2,24,2025140,3363810,-2012049,36659261,-19990,2470,3269688
9164,86541472010,1,45,40,2,24,2025140,3356584,-2009492,36756125,-19990,2463,3289532
3160,9011780581,4,35,40,2,24,2025140,3348525,-2011383,36828118,-19990,2456,3309188
1210,7373117917,39,9,20,2,24,2025140,3339674,-2012212,36929765,-19990,2446,3328828
3648,8500189628,27,2,2,2,24,2025140,3329486,-2009111,37022951,-19990,2437,3348735
9038,84231338310,28,41,28,2,24,2025140,3317539,-2010560,37119942,-19990,2425,3368688
8099,9607227764,21,43,42,2,24,2025140,3304136,-2007677,37202001,-19992,2412,3388735
5395,7459032247,0,16,16,2,24,2025140,3288717,-2010738,37316293,-19990,2398,3408750
4862,8366094338,43,21,33,2,24,2025140,3270979,-2010586,37418990,-19990,2381,3428719
3469,8426132369,45,45,1,2,24,2025140,3250425,-2010946,37525561,-19990,2362,3448797
6605,91662433610,19,42,21,2,24,2025140,3226339,-2010253,37643877,-19990,2339,3468953
805,7654092967,46,11,46,2,24,2025140,3198445,-2009121,37761178,-19992,2313,3489219
9783,8119689981,31,36,38,2,24,2025140,3165724,-2011428,37893286,-19990,2282,3509610
758,9301724272,47,48,22,2,24,2025140,3128214,-2007807,38018628,-19992,2247,3529828
6647,8683139548,30,48,48,2,24,2025140,3083742,-2011107,38142858,-19992,2205,3550157
3276,7492638899,41,28,41,2,24,2025140,3030686,-2009219,38272208,-19992,2156,3570453
4532,8794166337,38,31,31,2,24,2025140,2965825,-2012398,38421941,-19990,2096,3590797
635,8260257666,34,28,29,2,24,2025140,2880871,-2009575,38577652,-19990,2021,3611172
4384,9487273286,49,17,18,2,24,2025140,2760432,-2009518,38731276,-19990,1918,3631438
9862,8646734339,2,25,3,2,24,2025140,2578637,-2008554,38932565,-19990,1763,3651875
3806,91768110310,13,20,20,2,24,2025140,2351525,-2010374,39246202,-19990,1543,3672344
8163,9400883138,49,18,18,3,24,2013326,4177795,-1387,24704057,-5,0,0
1904,7694828011,46,0,23,3,24,2013326,4178121,-657,24705141,-5,4193,16797
591,8458341933,49,18,17,3,24,2013326,3972711,-2011284,24769319,-19990,3079,35766
6855,7301411417,42,43,21,3,24,2013326,3952874,-2010607,24920004,-19990,3055,53891
3069,9532185895,35,45,45,3,24,2013326,3937513,-2011054,25091499,-19990,3034,72094
5133,7735769235,15,49,32,3,24,2013326,3925228,-2010212,25249891,-19990,3022,90187
4477,9492151972,5,24,24,3,24,2013326,3914713,-2010582,25431003,-19990,3013,108328
1894,7527339231,6,5,44,3,24,2013326,3905363,-2009848,25592887,-19990,3004,126609
3006,9148989794,43,21,21,3,24,2013326,3896912,-2012275,25772072,-19990,2997,144828
9015,88170883510,42,21,43,3,24,2013326,3889156,-2009041,25943807,-19990,2990,163062
4922,8611342568,12,30,47,3,24,2013326,3882007,-2010176,26104625,-19990,2983,181250
3831,8477492172,15,18,49,3,24,2013326,3875074,-2010236,26265561,-19990,2977,199406
2982,9250373056,18,49,17,3,24,2013326,3868765,-2010337,26420499,-19990,2971,217453
9283,7203768908,5,24,24,3,24,2013326,3862434,-2012329,26572461,-19990,2965,235516
7431,8200926598,3,27,25,3,24,2013326,3856741,-2009854,26740745,-19990,2959,253797
5525,84705611610,23,0,46,3,24,2013326,3850966,-2011077,26878811,-19990,2954,271937
9879,9732992654,25,25,25,3,24,2013326,3845550,-2009363,27029333,-19990,2949,290109
5442,7576086934,3,3,3,3,24,2013326,3840239,-2012305,27174672,-19990,2944,308250
2943,9024748791,23,23,46,3,24,2013326,3835305,-2008716,27319042,-19990,2939,326375
8254,8431747389,22,48,47,3,24,2013326,3830574,-2010986,27455157,-19990,2935,344562
3212,7206641726,49,15,49,3,24,2013326,3825617,-2012184,27585158,-19990,2930,362719
2586,9545453781,28,26,28,3,24,2013326,3821118,-2009598,27730039,-19990,2925,380844
5163,8113466217,41,34,29,3,24,2013326,3816591,-2011237,27871102,-19990,2921,399078
3869,7206341145,34,34,29,3,24,2013326,3811885,-2013202,28005590,-19990,2917,417234
1603,8716143947,4,45,4,3,24,2013326,3807554,-2008471,28138744,-19990,2912,435437
1767,7286590117,43,43,33,3,24,2013326,3802799,-2011136,28268820,-19990,2908,453641
5151,83185506310,0,16,0,3,24,2013326,3798488,-2010503,28402202,-19990,2903,471844
8287,9294672003,22,22,48,3,24,2013326,3794017,-2011073,28524422,-19990,2899,490062
7232,7899268143,25,27,25,3,24,2013326,3789280,-2011063,28655732,-19990,2895,508281
5788,8505881533,15,32,49,3,24,2013326,3785078,-2010902,28765852,-19990,2891,526516
1989,8045818525,38,38,8,3,24,2013326,3780551,-2009055,28886771,-19990,2886,544750
9191,9526846036,28,28,29,3,24,2013326,3776175,-2011917,28992307,-19990,2882,562969
1120,9568672455,7,13,7,3,24,2013326,3771818,-2010961,29094762,-19990,2877,581187
6340,8749194193,49,15,32,3,24,2013326,3767586,-2011383,29218991,-19990,2873,599359
9743,86805346510,22,47,12,3,24,2013326,3763219,-2009333,29299984,-19990,2869,617547
9245,8749013569,23,11,16,3,24,2013326,3759109,-2011956,29402954,-19990,2865,635719
2411,7904890205,18,17,32,3,24,2013326,3754854,-2011706,29472318,-19990,2861,654078
3177,9033730977,24,37,37,3,24,2013326,3750785,-2012173,29554469,-19990,2857,672359
3309,9915320602,8,10,31,3,24,2013326,3746761,-2011048,29615838,-19990,2853,690562
2567,72489285710,37,24,37,3,24,2013326,3742718,-2011937,29679866,-19990,2849,709000
1174,9629584016,35,4,45,3,24,2013326,3738999,-2009877,29739978,-19990,2845,727172
7969,7669174135,44,5,6,3,24,2013326,3735021,-2009404,29788805,-19990,2841,745453
4641,8085640875,8,10,38,3,24,2013326,3731071,-2008801,29817321,-19990,2837,763672
7774,8443955335,13,39,7,3,24,2013326,3727381,-2009925,29866164,-19990,2833,781937
7803,7887382773,45,4,35,3,24,2013326,3723610,-2013643,29897642,-19990,2829,800312
8715,9196732304,26,41,41,3,24,2013326,3719659,-2011034,29938782,-19990,2825,818641
5259,9051162997,44,6,24,3,24,2013326,3716175,-2009727,29973066,-19990,2821,836969
725,9294119694,36,36,31,3,24,2013326,3712493,-2008738,30006547,-19990,2818,855344
5437,8662042954,35,45,1,3,24,2013326,3708965,-2010813,30037226,-19990,2815,873734
1873,9798951321,25,14,2,3,24,2013326,3704942,-2009364,30080015,-19990,2811,892125
7137,7942886329,41,28,26,3,24,2013326,3701451,-2013345,30126977,-19990,2807,910344
3542,8894431198,32,17,49,3,24,2013326,3697748,-2010220,30157791,-19990,2803,928641
3524,7468949254,48,48,30,3,24,2013326,3694306,-2009598,30202704,-19990,2800,947031
1738,73431608010,36,8,38,3,24,2013326,3690670,-2010085,30232905,-19990,2797,965422
7323,8691165554,27,2,27,3,24,2013326,3687179,-2011555,30272202,-19990,2793,983781
3733,9050350808,27,2,27,3,24,2013326,3683581,-2011694,30318938,-19990,2789,1002156
9150,9168041827,35,35,40,3,24,2013326,3680026,-2011188,30366381,-19990,2786,1020531
6502,8513063769,1,4,35,3,24,2013326,3676517,-2011449,30406431,-19990,2783,1038875
3483,8075578093,44,37,6,3,24,2013326,3673277,-2013149,30456125,-19990,2779,1057391
4682,9702440221,42,21,42,3,24,2013326,3669898,-2011866,30519375,-19990,2775,1075812
4294,7537224747,17,18,49,3,24,2013326,3666474,-2008589,30567905,-19990,2773,1094172
3340,7913215454,31,8,36,3,24,2013326,3663189,-2008417,30611714,-19990,2769,1112547
2133,9661164066,16,23,0,3,24,2013326,3659775,-2011093,30663845,-19990,2766,1130906
761,7462137832,6,24,37,3,24,2013326,3656378,-2011322,30704437,-19990,2763,1149203
5490,99544118910,36,38,10,3,24,2013326,3653270,-2012060,30766023,-19992,2759,1167500
475,9678047955,47,48,47,3,24,2013326,3649954,-2010164,30819566,-19990,2756,1185844
8758,9536953131,31,10,8,3,24,2013326,3646741,-2009752,30870343,-19990,2753,1204234
158,7946037842,41,41,34,3,24,2013326,3643533,-2011364,30934737,-19990,2749,1222562
8058,9301552297,4,1,1,3,24,2013326,3640268,-2011868,30994964,-19990,2746,1241000
5061,7073081201,43,19,42,3,24,2013326,3637054,-2007531,31031938,-19990,2743,1259406
9217,8247441702,18,15,49,3,24,2013326,3633913,-2011125,31098335,-19990,2740,1277875
8951,9538964264,6,5,44,3,24,2013326,3630949,-2009351,31130055,-19990,2737,1296266
3659,8634772945,37,6,5,3,24,2013326,3627624,-2011665,31193139,-19990,2733,1314687
5341,9202943476,18,15,15,3,24,2013326,3624577,-2010819,31245528,-19992,2731,1333203
5172,8791618573,12,22,22,3,24,2013326,3621537,-2011332,31302713,-19990,2727,1351703
5254,9401362443,17,17,17,3,24,2013326,3618377,-2010133,31359595,-19990,2724,1370203
5887,7437723864,49,32,17,3,24,2013326,3615433,-2008072,31398707,-19990,2721,1388703
7048,9647214836,23,0,16,3,24,2013326,3612310,-2013549,31447197,-19992,2718,1407234
2453,7816013329,3,25,14,3,24,2013326,3609290,-2010772,31491529,-19990,2715,1425766
1040,8797095277,25,2,3,3,24,2013326,3606472,-2010992,31560405,-19992,2712,1444312
7393,9074845291,43,19,33,3,24,2013326,3603434,-2008279,31602262,-19990,2709,1462781
2733,7391376395,9,39,13,3,24,2013326,3600231,-2009324,31653552,-19992,2707,1481391
4748,8577383575,10,10,8,3,24,2013326,3597588,-2009085,31703924,-19990,2703,1499953
9632,8342953237,44,37,6,3,24,2013326,3594799,-2004777,31741453,-19990,2701,1518484
7896,80399568510,43,19,42,3,24,2013326,3591744,-2008039,31803832,-19990,2697,1537094
9180,9354564723,1,40,1,3,24,2013326,3588773,-2011514,31853082,-19992,2695,1555641
8229,9252199896,1,35,4,3,24,2013326,3585829,-2010228,31905496,-19990,2692,1574203
3582,9618654152,11,46,0,3,24,2013326,3583342,-2011757,31945563,-19992,2689,1592734
1847,9701150244,45,45,35,3,24,2013326,3580485,-2009764,32010504,-19990,2687,1611266
2148,9753857576,22,48,22,3,24,2013326,3577591,-2012558,32070362,-19990,2683,1629812
2597,9397258016,44,44,37,3,24,2013326,3574922,-2010954,32106156,-19992,2681,1648406
739,7055097712,12,22,22,3,24,2013326,3572205,-2012469,32155182,-19990,2678,1666984
8586,8340942085,25,3,3,3,24,2013326,3569839,-2007950,32198031,-19990,2675,1685516
6663,7215216418,49,49,17,3,24,2013326,3567122,-2008786,32245748,-19990,2673,1704250
6785,9280095495,22,12,12,3,24,2013326,3564202,-2013052,32279442,-19992,2670,1722812
6877,7196857423,3,2,25,3,24,2013326,3561619,-2009160,32323275,-19990,2667,1741469
9942,8389153423,4,35,40,3,24,2013326,3559235,-2014434,32383635,-19992,2665,1760156
5058,8612352208,38,31,8,3,24,2013326,3556399,-2011015,32416349,-19990,2662,1778828
6251,9450446488,5,44,44,3,24,2013326,3553826,-2007613,32449851,-19990,2660,1797547
6438,9519956047,23,23,16,3,24,2013326,3551367,-2007071,32506540,-19990,2658,1816297
4684,7012586585,32,49,17,3,24,2013326,3548798,-2009367,32552743,-19990,2655,1835031
5717,81683843910,34,28,26,3,24,2013326,3546488,-2005567,32611943,-19990,2652,1853781
7116,7921093816,23,23,11,3,24,2013326,3544301,-2010538,32659429,-19990,2650,1872531
4842,8460215954,45,45,1,3,24,2013326,3541567,-2011704,32691231,-19990,2648,1891266
4394,8625546851,18,18,32,3,24,2013326,3539471,-2010443,32739067,-19990,2645,1910031
3600,9140824211,30,48,22,3,24,2013326,3536881,-2011638,32785460,-19990,2643,1928687
8539,9718966431,30,47,47,3,24,2013326,3534870,-2008671,32836365,-19990,2640,1947344
8997,8012417288,41,28,28,3,24,2013326,3532489,-2011225,32875624,-19990,2638,1966062
8041,7128333268,25,2,14,3,24,2013326,3530362,-2011118,32919894,-19990,2636,1984719
7522,8550837696,39,39,20,3,24,2013326,3528181,-2008009,32958683,-19992,2634,2003437
6635,7796216002,13,39,39,3,24,2013326,3525927,-2008703,32993233,-19992,2632,2022203
2516,9089699142,44,5,37,3,24,2013326,3523740,-2011574,33037170,-19992,2630,2040984
4633,8083192393,16,46,16,3,24,2013326,3521961,-2012490,33086648,-19992,2628,2059766
2085,93022532910,42,43,43,3,24,2013326,3519911,-2008834,33121290,-19990,2625,2078562
3685,7344015806,9,20,9,3,24,2013326,3517851,-2010314,33153742,-19990,2624,2097359
4662,8009515504,4,40,45,3,24,2013326,3515844,-2009767,33200648,-19992,2622,2116094
9132,8873666446,18,32,17,3,24,2013326,3513818,-2011115,33250328,-19990,2620,2134859
8928,8351930706,1,4,45,3,24,2013326,3511918,-2010343,33282730,-19990,2618,2153719
9997,8661283095,29,29,29,3,24,2013326,3510048,-2012480,33314186,-19990,2616,2172672
2817,7468687361,34,26,29,3,24,2013326,3508207,-2010928,33389402,-19990,2614,2191609
5878,8854271789,35,4,4,3,24,2013326,3506553,-2010865,33428172,-19990,2612,2210516
1096,9079049722,38,38,36,3,24,2013326,3504842,-2011127,33460740,-19992,2610,2229437
6611,7305033746,35,45,4,3,24,2013326,3502911,-2012575,33500667,-19990,2609,2248422
2096,9270324629,46,16,46,3,24,2013326,3501471,-2008633,33543267,-19990,2606,2267469
3669,7490960472,19,33,42,3,24,2013326,3499561,-2011295,33581884,-19990,2606,2286406
9084,9346631927,2,27,27,3,24,2013326,3497811,-2012015,33638743,-19990,2604,2305297
9050,8706024156,26,28,26,3,24,2013326,3496167,-2012019,33680015,-19992,2602,2324281
4014,9724192169,44,6,24,3,24,2013326,3494594,-2010075,33727579,-19992,2600,2343359
2489,9317737202,0,11,11,3,24,2013326,3493119,-2013758,33765024,-19990,2598,2362250
1047,7788182008,44,6,37,3,24,2013326,3491353,-2012297,33813644,-19992,2597,2381203
8104,9529225578,17,17,49,3,24,2013326,3489794,-2012207,33852600,-19990,2596,2400266
6448,9762866305,10,10,38,3,24,2013326,3488102,-2010256,33894543,-19990,2594,2419234
3534,8730751353,46,16,0,3,24,2013326,3486383,-2011778,33939605,-19990,2592,2438312
3528,9376132168,48,47,22,3,24,2013326,3484739,-2009804,33994277,-19990,2590,2457422
7401,9492031015,28,29,41,3,24,2013326,3483058,-2009679,34052839,-19990,2588,2476484
9428,9766660456,36,31,38,3,24,2013326,3481316,-2009903,34089637,-19992,2587,2495625
9516,9581636827,12,47,22,3,24,2013326,3479638,-2008704,34128494,-19990,2585,2514734
5971,7596033233,2,2,27,3,24,2013326,3478009,-2009133,34173887,-19990,2584,2533859
4307,8235457031,46,46,0,3,24,2013326,3476170,-2011029,34235826,-19990,2582,2552937
1921,8776649902,30,47,47,3,24,2013326,3474592,-2010932,34282306,-19990,2580,2572016
9210,9752137137,49,32,49,3,24,2013326,3472733,-2011753,34326663,-19990,2578,2591125
