Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
7241,77063366810,8,8,38,1,24,1855004,3365295,-2009798,35450081,19990,2460,2913219
4232,8415665083,4,40,1,1,24,1855004,3362607,-2010290,35487096,19990,2458,2922625
71,8646952027,15,49,15,1,24,1855004,3359698,-2009018,35519707,19990,2455,2931985
3299,8341551285,24,6,24,1,24,1855004,3356837,-2010038,35569214,19990,2452,2941344
8338,7709832657,35,40,4,1,24,1855004,3353827,-2009594,35604919,19990,2449,2950735
2661,87541753110,32,49,15,1,24,1855004,3350590,-2008556,35647078,19990,2446,2960219
476,86848468410,44,24,37,1,24,1855004,3347533,-2008685,35689383,19990,2443,2969641
1117,8136380056,48,22,12,1,24,1855004,3343951,-2010216,35728961,19990,2440,2979016
2999,9346642204,35,45,45,1,24,1855004,3340288,-2008107,35771494,19988,2436,2988469
9138,7561532185,48,30,47,1,24,1855004,3336417,-2011410,35815087,19990,2432,2997891
4758,7503197451,27,14,14,1,24,1855004,3332287,-2009108,35855031,19990,2428,3007281
2111,7815096234,13,13,9,1,24,1855004,3328031,-2009790,35879257,19990,2424,3016656
8038,7652046586,35,4,45,1,24,1855004,3323524,-2009421,35934928,19990,2419,3026047
4345,7139999094,22,47,22,1,24,1855004,3318548,-2008882,35978753,19990,2414,3035406
9435,7019094791,19,33,42,1,24,1855004,3313625,-2008651,36027200,19990,2410,3044766
9805,8057119138,33,43,19,1,24,1855004,3308554,-2010019,36066703,19990,2404,3054125
719,9713343426,8,8,38,1,24,1855004,3302673,-2006443,36116538,19990,2398,3063453
1671,8258871695,22,22,48,1,24,1855004,3296524,-2009169,36157900,19990,2392,3072844
6921,8365498513,42,42,21,1,24,1855004,3290080,-2008609,36200224,19990,2386,3082250
7788,8861862834,23,16,23,1,24,1855004,3282974,-2008675,36264981,19990,2380,3091625
293,7925842894,23,23,11,1,24,1855004,3275646,-2009306,36296949,19990,2372,3101094
9193,9640149625,19,21,33,1,24,1855004,3267842,-2007876,36343999,19990,2365,3110500
9209,8459070636,19,19,42,1,24,1855004,3259293,-2011006,36393765,19990,2356,3119875
8218,74590992410,21,21,21,1,24,1855004,3250429,-2008541,36448731,19990,2348,3129235
2545,94662688910,45,1,45,1,24,1855004,3240983,-2012819,36486665,19990,2339,3138641
7266,9218989242,48,12,30,1,24,1855004,3230757,-2008115,36536438,19990,2329,3148000
9002,9827795298,34,28,41,1,24,1855004,3219823,-2010297,36615408,19990,2318,3157375
3730,7363269877,31,38,38,1,24,1855004,3208225,-2007926,36665676,19990,2307,3166750
6345,7261473928,14,25,14,1,24,1855004,3195913,-2008863,36727133,19990,2295,3176094
2496,70549848010,6,24,5,1,24,1855004,3182530,-2008259,36787569,19990,2282,3185610
4960,9913916959,25,2,3,1,24,1855004,3168238,-2009464,36846998,19990,2268,3195141
950,9624164855,47,22,47,1,24,1855004,3152681,-2009331,36892558,19990,2253,3204719
1683,7683192669,12,47,30,1,24,1855004,3135852,-2009424,36940422,19990,2237,3214250
1370,7769468672,8,10,10,1,24,1855004,3117920,-2009072,37010784,19990,2219,3223797
5050,7519656471,45,45,45,1,24,1855004,3098495,-2009121,37064208,19990,2201,3233344
6651,8747192885,4,4,1,1,24,1855004,3077460,-2010784,37129188,19990,2181,3242938
9450,9344251485,24,44,24,1,24,1855004,3054645,-2009644,37191920,19990,2158,3252469
5955,7453815095,39,7,7,1,24,1855004,3029738,-2010459,37259101,19990,2134,3262047
5574,8135277458,11,46,11,1,24,1855004,3002309,-2009620,37305067,19988,2108,3271578
6048,7612891581,7,20,13,1,24,1855004,2972286,-2008388,37358192,19990,2079,3281110
422,9550091516,42,42,33,1,24,1855004,2937890,-2007048,37441644,19990,2047,3290719
2847,8588298724,49,18,17,1,24,1855004,2898600,-2007466,37529621,19990,2009,3300250
2386,9863963912,45,35,1,1,24,1855004,2852847,-2009377,37588642,19990,1968,3309813
7220,7070919553,17,49,18,1,24,1855004,2799188,-2011627,37668064,19990,1917,3319360
9311,9093367031,27,3,14,1,24,1855004,2735409,-2009441,37759352,19990,1858,3328906
472,8093239152,3,25,3,1,24,1855004,2659657,-2009503,37838221,19990,1789,3338438
1200,92922604610,24,6,44,1,24,1855004,2570864,-2010806,37947774,19990,1707,3347953
97,7986818631,12,48,30,1,24,1855004,2472160,-2009283,38071169,19990,1610,3357531
614,8386582873,10,10,36,1,24,1855004,2861097,1324,38101803,5,0,3367141
6249,8444551273,41,29,41,1,24,1855004,2919886,621,38035718,5,0,3376828
849,8062555589,48,47,12,1,24,1855004,2955990,945,37920658,5,0,3386563
6203,8579240153,22,47,47,1,24,1855004,2982858,811,37785962,5,0,3396203
8992,9797045141,23,16,11,1,24,1855004,3004687,1061,37655478,5,0,3405875
3562,8972438546,46,16,16,1,24,1855004,3023145,-573,37485602,5,0,3415578
9972,9498239984,4,4,40,1,24,1855004,3039292,-1465,37351130,5,0,3425250
4928,8322194501,24,37,24,1,24,1855004,3053230,-2433,37205671,5,0,3434891
3262,96953393310,41,41,34,2,24,1843195,4186516,51,24314787,5,0,0
2076,7920052012,40,1,35,2,24,1843195,4186703,2300,24319879,5,4202,9438
1571,8983871554,9,7,39,2,24,1843195,3983069,-2009352,24348535,19988,3050,19672
2297,7459154898,24,5,37,2,24,1843195,3967772,-2007568,24417357,19986,3044,29141
9150,90135666710,23,23,11,2,24,1843195,3955925,-2007181,24490351,19986,3033,38578
9055,9206399001,17,18,17,2,24,1843195,3946050,-2008490,24577532,19986,3024,48063
8115,78057969510,1,45,4,2,24,1843195,3937050,-2009553,24679532,19986,3012,57516
9164,86541472010,1,45,40,2,24,1843195,3929236,-2008948,24748940,19986,3006,66969
3160,9011780583,4,35,40,2,24,1843195,3921742,-2006625,24857627,19986,2997,76500
1210,7373117916,39,9,20,2,24,1843195,3915081,-2008627,24948485,19986,2992,85922
3648,8500189625,27,2,2,2,24,1843195,3908868,-2009836,25038669,19986,2987,95422
9038,8423133832,28,41,28,2,24,1843195,3903152,-2008381,25129327,19986,2983,104891
8099,9607227769,21,43,42,2,24,1843195,3897652,-2004822,25212625,19986,2979,114344
5395,7459032243,0,16,16,2,24,1843195,3892442,-2011390,25313340,19986,2975,123782
4862,8366094337,43,21,33,2,24,1843195,3887332,-2010604,25400784,19986,2971,133282
3469,8426132369,45,45,1,2,24,1843195,3882582,-2005139,25499112,19986,2966,142719
6605,9166243368,19,42,21,2,24,1843195,3878295,-2009163,25574828,19986,2961,152203
805,7654092967,46,11,46,2,24,1843195,3874160,-2010924,25662849,19986,2958,161641
9783,8119689987,31,36,38,2,24,1843195,3869866,-2009847,25766999,19986,2954,171125
758,9301724274,47,48,22,2,24,1843195,3866028,-2010199,25855094,19986,2950,180563
6647,8683139547,30,48,48,2,24,1843195,3861872,-2008140,25947092,19986,2947,190063
3276,7492638895,41,28,41,2,24,1843195,3858251,-2005875,26035370,19986,2944,199594
4532,8794166337,38,31,31,2,24,1843195,3854528,-2006463,26123418,19986,2941,209078
635,8260257665,34,28,29,2,24,1843195,3850935,-2008254,26211937,19986,2937,218547
4384,9487273281,49,17,18,2,24,1843195,3847453,-2003820,26292505,19986,2935,227969
9862,8646734339,2,25,3,2,24,1843195,3844287,-2009427,26380023,19988,2931,237422
3806,91768110310,13,20,20,2,24,1843195,3840852,-2008905,26456138,19986,2929,246860
8163,9400883135,49,18,18,2,24,1843195,3837849,-2010517,26546788,19988,2926,256281
1904,7694828016,46,0,23,2,24,1843195,3834809,-2007274,26621060,19988,2923,265735
591,8458341935,49,18,17,2,24,1843195,3831714,-2008558,26703819,19986,2920,275266
6855,7301411418,42,43,21,2,24,1843195,3828606,-2008351,26780732,19986,2917,284703
3069,9532185896,35,45,45,2,24,1843195,3825720,-2008225,26861340,19986,2914,294203
5133,7735769238,15,49,32,2,24,1843195,3822983,-2006132,26947068,19986,2911,303672
4477,9492151977,5,24,24,2,24,1843195,3820137,-2010042,27013759,19986,2909,313094
1894,7527339233,6,5,44,2,24,1843195,3817386,-2011043,27100212,19986,2906,322563
3006,9148989793,43,21,21,2,24,1843195,3814676,-2008985,27190022,19986,2904,332063
9015,8817088354,42,21,43,2,24,1843195,3811907,-2011352,27256123,19986,2901,341594
4922,8611342562,12,30,47,2,24,1843195,3809300,-2010213,27340083,19986,2899,351016
3831,8477492179,15,18,49,2,24,1843195,3806626,-2008588,27403769,19986,2897,360532
2982,9250373056,18,49,17,2,24,1843195,3804212,-2007061,27487117,19986,2894,369938
9283,7203768905,5,24,24,2,24,1843195,3801605,-2007811,27549344,19986,2892,379422
7431,8200926597,3,27,25,2,24,1843195,3798999,-2007661,27634995,19988,2889,388953
5525,8470561163,23,0,46,2,24,1843195,3796659,-2007988,27702674,19986,2887,398391
9879,9732992652,25,25,25,2,24,1843195,3794257,-2008762,27769260,19986,2885,407907
5442,7576086932,3,3,3,2,24,1843195,3791616,-2008919,27853613,19986,2882,417453
2943,9024748799,23,23,46,2,24,1843195,3789206,-2008597,27928657,19986,2880,426907
8254,84317473810,22,48,47,2,24,1843195,3786564,-2008553,28002938,19986,2878,436360
3212,7206641722,49,15,49,2,24,1843195,3784070,-2010649,28076336,19986,2876,445828
2586,9545453787,28,26,28,2,24,1843195,3781642,-2008677,28144621,19988,2874,455250
5163,8113466218,41,34,29,2,24,1843195,3779335,-2009033,28210591,19986,2871,464703
3869,7206341142,34,34,29,2,24,1843195,3776822,-2009457,28263710,19986,2869,474219
1603,8716143946,4,45,4,2,24,1843195,3774176,-2010250,28335265,19986,2866,483625
1767,7286590112,43,43,33,2,24,1843195,3771834,-2007225,28412499,19986,2864,493110
5151,8318550637,0,16,0,2,24,1843195,3769257,-2006414,28472289,19988,2862,502547
8287,9294672003,22,22,48,2,24,1843195,3766752,-2009082,28541220,19986,2860,512032
7232,7899268143,25,27,25,2,24,1843195,3764571,-2006514,28596827,19988,2857,521438
5788,8505881539,15,32,49,2,24,1843195,3761955,-2008140,28671493,19986,2855,530953
1989,8045818526,38,38,8,2,24,1843195,3759664,-2009278,28710514,19988,2853,540391
9191,9526846038,28,28,29,2,24,1843195,3757307,-2010178,28782286,19986,2851,549907
1120,9568672456,7,13,7,2,24,1843195,3754847,-2010156,28830883,19986,2849,559313
6340,8749194197,49,15,32,2,24,1843195,3752422,-2008966,28885309,19986,2846,568750
9743,8680534658,22,47,12,2,24,1843195,3750014,-2009719,28948872,19986,2844,578235
9245,8749013561,23,11,16,2,24,1843195,3747729,-2007686,28989184,19988,2842,587672
2411,7904890206,18,17,32,2,24,1843195,3745476,-2006456,29047468,19986,2840,597125
3177,90337309710,24,37,37,2,24,1843195,3743319,-2010117,29089477,19986,2838,606610
3309,9915320602,8,10,31,2,24,1843195,3740800,-2008231,29141614,19988,2836,616032
2567,7248928573,37,24,37,2,24,1843195,3738565,-2008611,29184581,19986,2833,625485
1174,96295840110,35,4,45,2,24,1843195,3736417,-2009698,29222204,19986,2831,634969
7969,7669174132,44,5,6,2,24,1843195,3734376,-2007855,29267939,19986,2829,644391
4641,8085640872,8,10,38,2,24,1843195,3731940,-2008293,29304438,19986,2827,653891
7774,8443955335,13,39,7,2,24,1843195,3729744,-2008911,29341897,19988,2825,663407
7803,7887382776,45,4,35,2,24,1843195,3727700,-2011152,29377513,19988,2823,672860
8715,9196732303,26,41,41,2,24,1843195,3725655,-2007482,29409426,19986,2821,682344
5259,90511629910,44,6,24,2,24,1843195,3723418,-2008764,29440916,19988,2819,691782
725,92941196910,36,36,31,2,24,1843195,3721464,-2011445,29463650,19988,2817,701266
5437,8662042958,35,45,1,2,24,1843195,3719120,-2008185,29499374,19988,2815,710735
1873,9798951329,25,14,2,2,24,1843195,3717034,-2008410,29531062,19988,2813,720219
7137,7942886325,41,28,26,2,24,1843195,3714938,-2008334,29554269,19988,2810,729719
3542,8894431199,32,17,49,2,24,1843195,3712826,-2008881,29582629,19986,2809,739266
3524,7468949252,48,48,30,2,24,1843195,3710522,-2006164,29616239,19988,2807,748719
1738,7343160804,36,8,38,2,24,1843195,3708718,-2009654,29641701,19986,2805,758188
7323,8691165555,27,2,27,2,24,1843195,3706421,-2008585,29663050,19988,2802,767735
3733,9050350808,27,2,27,2,24,1843195,3704518,-2009856,29673163,19986,2800,777172
9150,9168041825,35,35,40,2,24,1843195,3702363,-2011623,29700119,19986,2799,786672
6502,8513063769,1,4,35,2,24,1843195,3700219,-2007927,29718625,19988,2797,796157
3483,8075578093,44,37,6,2,24,1843195,3698366,-2009995,29737953,19988,2795,805563
4682,9702440229,42,21,42,2,24,1843195,3696392,-2009844,29767647,19988,2793,815016
4294,7537224748,17,18,49,2,24,1843195,3694133,-2008544,29786467,19988,2791,824469
3340,7913215451,31,8,36,2,24,1843195,3691937,-2009725,29804483,19988,2789,833922
2133,9661164068,16,23,0,2,24,1843195,3690266,-2010500,29831519,19988,2786,843407
761,7462137831,6,24,37,2,24,1843195,3688151,-2009501,29854135,19988,2785,852875
5490,99544118910,36,38,10,2,24,1843195,3685934,-2006183,29870912,19988,2782,862375
475,96780479510,47,48,47,2,24,1843195,3684184,-2007536,29887970,19986,2780,871797
8758,9536953134,31,10,8,2,24,1843195,3681985,-2009258,29911505,19988,2778,881282
158,7946037848,41,41,34,2,24,1843195,3679969,-2008175,29937991,19986,2777,890703
8058,9301552298,4,1,1,2,24,1843195,3678177,-2008412,29951913,19988,2775,900188
5061,7073081206,43,19,42,2,24,1843195,3676001,-2008899,29968295,19988,2773,909594
9217,82474417010,18,15,49,2,24,1843195,3674110,-2010222,30001080,19988,2771,919078
8951,9538964265,6,5,44,2,24,1843195,3672131,-2007761,30009156,19988,2769,928516
3659,8634772948,37,6,5,2,24,1843195,3670201,-2010870,30034488,19988,2767,938016
5341,9202943471,18,15,15,2,24,1843195,3668307,-2008563,30054756,19986,2765,947438
5172,8791618572,12,22,22,2,24,1843195,3666170,-2008833,30080087,19988,2763,956953
5254,94013624410,17,17,17,2,24,1843195,3664311,-2006949,30113514,19986,2761,966422
5887,7437723868,49,32,17,2,24,1843195,3662592,-2008378,30135922,19986,2759,975844
7048,9647214833,23,0,16,2,24,1843195,3660533,-2010193,30153484,19988,2758,985266
2453,7816013325,3,25,14,2,24,1843195,3658858,-2008309,30184115,19986,2755,994813
1040,8797095271,25,2,3,2,24,1843195,3656610,-2011213,30207232,19988,2754,1004328
7393,90748452910,43,19,33,2,24,1843195,3654814,-2009163,30235436,19988,2752,1013844
2733,7391376398,9,39,13,2,24,1843195,3652889,-2007392,30255170,19986,2750,1023313
4748,8577383575,10,10,8,2,24,1843195,3650914,-2009425,30285011,19988,2748,1032828
9632,8342953237,44,37,6,2,24,1843195,3649068,-2008028,30313084,19986,2747,1042391
7896,8039956857,43,19,42,2,24,1843195,3647301,-2007986,30341641,19988,2745,1051922
9180,9354564728,1,40,1,2,24,1843195,3645258,-2005373,30368447,19988,2743,1061469
8229,9252199898,1,35,4,2,24,1843195,3643522,-2007348,30397934,19988,2741,1070907
3582,9618654154,11,46,0,2,24,1843195,3641715,-2007840,30415175,19986,2739,1080375
1847,9701150249,45,45,35,2,24,1843195,3639746,-2010799,30444599,19988,2737,1089828
2148,9753857576,22,48,22,2,24,1843195,3637956,-2011055,30467326,19988,2735,1099250
2597,9397258016,44,44,37,2,24,1843195,3636223,-2006637,30496243,19988,2733,1108672
739,7055097713,12,22,22,2,24,1843195,3634332,-2010009,30533062,19986,2731,1118125
8586,8340942088,25,3,3,2,24,1843195,3632440,-2009269,30546751,19988,2729,1127610
6663,7215216413,49,49,17,2,24,1843195,3630695,-2007343,30570445,19988,2728,1137078
6785,9280095494,22,12,12,2,24,1843195,3628591,-2011016,30596786,19988,2726,1146532
6877,7196857424,3,2,25,2,24,1843195,3627109,-2005482,30622092,19988,2725,1155938
9942,8389153428,4,35,40,2,24,1843195,3625378,-2007906,30655359,19986,2722,1165391
5058,8612352204,38,31,8,2,24,1843195,3623370,-2009282,30673729,19988,2721,1174782
6251,9450446485,5,44,44,2,24,1843195,3621829,-2008184,30704688,19988,2719,1184203
6438,9519956048,23,23,16,2,24,1843195,3619822,-2010700,30729859,19988,2717,1193703
4684,7012586585,32,49,17,2,24,1843195,3618239,-2008441,30757226,19988,2715,1203094
5717,8168384394,34,28,26,2,24,1843195,3616338,-2008240,30785015,19988,2714,1212547
7116,7921093813,23,23,11,2,24,1843195,3614779,-2009433,30812396,19988,2712,1222032
4842,8460215958,45,45,1,2,24,1843195,3612957,-2009298,30845059,19988,2711,1231485
4394,8625546856,18,18,32,2,24,1843195,3611328,-2006641,30875704,19986,2709,1240969
3600,9140824213,30,48,22,2,24,1843195,3609560,-2006853,30895240,19986,2707,1250453
8539,9718966434,30,47,47,2,24,1843195,3607544,-2007016,30913438,19988,2705,1259953
8997,8012417289,41,28,28,2,24,1843195,3606010,-2009115,30942380,19988,2703,1269407
8041,7128333261,25,2,14,2,24,1843195,3604140,-2009824,30971887,19986,2702,1278828
7522,8550837695,39,39,20,2,24,1843195,3602493,-2009270,31005493,19988,2701,1288313
6635,7796216009,13,39,39,2,24,1843195,3600760,-2006008,31021950,19988,2699,1297750
2516,9089699145,44,5,37,2,24,1843195,3599177,-2007846,31046195,19988,2697,1307219
4633,80831923910,16,46,16,2,24,1843195,3597290,-2008619,31076618,19986,2695,1316657
2085,9302253293,42,43,43,2,24,1843195,3595606,-2010556,31106265,19986,2693,1326188
3685,7344015803,9,20,9,2,24,1843195,3593897,-2007482,31126298,19988,2692,1335625
4662,8009515505,4,40,45,2,24,1843195,3592184,-2008243,31152136,19988,2690,1345078
9132,8873666443,18,32,17,2,24,1843195,3590376,-2008459,31178918,19986,2689,1354547
8928,8351930705,1,4,45,2,24,1843195,3588909,-2007906,31210260,19988,2687,1364016
9997,8661283093,29,29,29,2,24,1843195,3587159,-2009801,31233953,19988,2685,1373547
2817,7468687363,34,26,29,2,24,1843195,3585732,-2009390,31258376,19988,2683,1383000
5878,8854271783,35,4,4,2,24,1843195,3583936,-2009182,31289982,19988,2682,1392438
1096,9079049727,38,38,36,2,24,1843195,3582199,-2009689,31314330,19986,2680,1401922
6611,7305033748,35,45,4,2,24,1843195,3580830,-2007722,31342912,19988,2679,1411407
2096,9270324621,46,16,46,2,24,1843195,3579014,-2009922,31362579,19988,2677,1420938
3669,7490960474,19,33,42,2,24,1843195,3577438,-2008830,31401800,19988,2675,1430453
9084,9346631927,2,27,27,2,24,1843195,3575758,-2010081,31430080,19988,2674,1439922
9050,8706024151,26,28,26,2,24,1843195,3574385,-2006869,31445926,19988,2672,1449422
4014,97241921610,44,6,24,2,24,1843195,3572633,-2007919,31477154,19986,2671,1458828
2489,9317737202,0,11,11,2,24,1843195,3571169,-2007620,31496029,19988,2669,1468266
1047,7788182003,44,6,37,2,24,1843195,3569668,-2007022,31518849,19988,2667,1477719
8104,9529225579,17,17,49,2,24,1843195,3567763,-2008750,31554065,19988,2666,1487266
6448,9762866303,10,10,38,2,24,1843195,3566276,-2006758,31569157,19988,2665,1496828
3534,8730751359,46,16,0,2,24,1843195,3564437,-2005600,31590401,19988,2664,1506344
3528,9376132165,48,47,22,2,24,1843195,3563175,-2005434,31622106,19988,2662,1515766
7401,9492031013,28,29,41,2,24,1843195,3561772,-2010236,31656290,19988,2660,1525297
9428,9766660452,36,31,38,2,24,1843195,3560020,-2012063,31671978,19988,2658,1534844
9516,9581636827,12,47,22,2,24,1843195,3558444,-2008691,31690893,19988,2657,1544266
5971,7596033237,2,2,27,2,24,1843195,3557206,-2009184,31719868,19988,2656,1553782
4307,8235457036,46,46,0,2,24,1843195,3555584,-2007400,31744981,19988,2654,1563266
1921,8776649904,30,47,47,2,24,1843195,3554002,-2007316,31759670,19988,2653,1572703
9210,9752137135,49,32,49,2,24,1843195,3552453,-2006567,31788475,19988,2652,1582141
2587,9371844023,13,9,39,2,24,1843195,3550999,-2005457,31799605,19986,2650,1591610
7622,9855516731,22,47,48,2,24,1843195,3549570,-2008600,31835736,19988,2648,1601047
6748,9845649282,31,8,8,2,24,1843195,3548074,-2007236,31858783,19988,2647,1610485
2792,72905846710,49,18,17,2,24,1843195,3546738,-2009770,31885636,19988,2645,1619985
1388,9606515588,20,13,13,2,24,1843195,3545265,-2005562,31907959,19988,2644,1629438
5519,8601536366,38,8,8,2,24,1843195,3543803,-2010599,31928297,19988,2642,1638891
7844,9598065428,37,5,6,2,24,1843195,3542457,-2007572,31956265,19988,2641,1648328
6442,7097165056,30,12,22,2,24,1843195,3541062,-2009172,31965114,19988,2640,1657813
